nome,idade,email,genero,cep,cidade_estado,bairro,user_ativo,produto,produto_valor,data_compra
Alex Peterson,46,anafreisa.teste@gmail.com,M,73031560,Brasília/DF,Sobradinho,0,Água,2.29,2021-03-04
Eugene Bass,37,anafreisa.teste@gmail.com,M,21040211,Rio de Janeiro/RJ,Bonsucesso,0,Refrigerante Guaraná,2.3,2021-03-11
Nicole Brown,62,anafreisa.teste@gmail.com,M,24866696,Itaboraí/RJ,João Caetano (Itambi),0,Vinho Branco,56.9,2021-03-18
Peter Vaughn,72,anafreisa.teste@gmail.com,M,18210769,Itapetininga/SP,Vila José Salem,0,Cerveja,4.0,2021-03-14
Traci Glover,47,anafreisa.teste@gmail.com,M,5346904,São Paulo/SP,Jaguaré,0,Cerveja,4.0,2021-03-18
Lisa Roberts,21,anafreisa.teste@gmail.com,M,4767040,São Paulo/SP,Socorro,0,Vinho Tinto,69.9,2021-03-10
Laura Harris,47,anafreisa.teste@gmail.com,M,15061749,São José do Rio Preto/SP,Residencial Jardins,0,Cerveja,4.0,2021-03-16
Kyle Lee,28,anafreisa.teste@gmail.com,F,56332063,Petrolina/PE,Henrique Leite,1,Tequila,95.99,2021-03-31
Tara Shaw,24,anafreisa.teste@gmail.com,F,79104300,Campo Grande/MS,Vila Nova Campo Grande,0,Vinho Tinto,69.9,2021-03-05
Marcus Hubbard,66,anafreisa.teste@gmail.com,M,24810448,Itaboraí/RJ,Badureco,1,Refrigerante Cola,3.5,2021-03-25
Debra Horne,21,anafreisa.teste@gmail.com,F,36030250,Juiz de Fora/MG,Santa Luzia,0,Vinho Tinto,69.9,2021-03-16
Kevin Lopez,19,anafreisa.teste@gmail.com,F,33115120,Santa Luzia/MG,Baronesa (São Benedito),0,Vinho Tinto,69.9,2021-02-10
Sara Medina,32,anafreisa.teste@gmail.com,M,8583340,Itaquaquecetuba/SP,Parque Piratininga,0,Vinho Branco,56.9,2021-03-13
Michael Davis,54,anafreisa.teste@gmail.com,M,77006328,Palmas/TO,Plano Diretor Norte,0,Água,2.29,2021-03-19
Stanley Pugh,48,anafreisa.teste@gmail.com,M,9972395,Diadema/SP,Inamar,0,Refrigerante Guaraná,2.3,2021-03-19
Michael Clark,53,anafreisa.teste@gmail.com,F,69308060,Boa Vista/RR,Treze de Setembro,0,Cerveja,4.0,2021-03-10
Amanda Sandoval,26,anafreisa.teste@gmail.com,M,4431091,São Paulo/SP,Jardim Selma,1,Cerveja,4.0,2021-03-24
Gregory Jordan,31,anafreisa.teste@gmail.com,M,3922150,São Paulo/SP,Parque dos Bancários,0,Refrigerante Cola,3.5,2021-03-21
Meghan Baker,54,anafreisa.teste@gmail.com,M,86035750,Londrina/PR,Jardim Santa Fé,1,Vinho Branco,56.9,2021-03-26
Melissa Wright,36,anafreisa.teste@gmail.com,M,14890224,Jaboticabal/SP,Jardim Morumbi,0,Vinho Branco,56.9,2021-03-19
Susan Brown,20,anafreisa.teste@gmail.com,F,79630380,Três Lagoas/MS,Jardim Flamboyant,0,whisky,129.0,2021-03-15
Randy Huang,30,anafreisa.teste@gmail.com,M,27935580,Macaé/RJ,Riviera Fluminense,0,Vinho Branco,56.9,2021-03-22
Daniel Cox,18,anafreisa.teste@gmail.com,M,9960220,Diadema/SP,Vila Nogueira,1,Vinho Branco,56.9,2021-03-27
Mark Torres,22,anafreisa.teste@gmail.com,M,4890710,São Paulo/SP,Jardim Novo Parelheiros,0,Tequila,95.99,2021-03-08
Sean Mckenzie,31,anafreisa.teste@gmail.com,M,72405071,Brasília/DF,Setor Central (Gama),0,Água,2.29,2021-03-20
Heidi Hall,34,anafreisa.teste@gmail.com,F,7261140,Guarulhos/SP,Parque São Miguel,0,Refrigerante Cola,3.5,2021-02-25
Tammie Williams,30,anafreisa.teste@gmail.com,M,40226150,Salvador/BA,Alto das Pombas,0,Vinho Tinto,69.9,2021-03-05
Alexa Pratt,53,anafreisa.teste@gmail.com,M,60831273,Fortaleza/CE,Lagoa Redonda,0,Cerveja,4.0,2021-03-05
Ryan Long,39,anafreisa.teste@gmail.com,F,30494220,Belo Horizonte/MG,Estoril,0,Refrigerante Guaraná,2.3,2021-03-04
Tammy Rodriguez,28,anafreisa.teste@gmail.com,F,23090090,Rio de Janeiro/RJ,Campo Grande,1,Cerveja,4.0,2021-03-29
Jasmine Farmer,19,anafreisa.teste@gmail.com,M,9330810,Mauá/SP,Jardim Cruzeiro,0,Vinho Tinto,69.9,2021-03-09
Ronald Hanson,19,anafreisa.teste@gmail.com,M,50791110,Recife/PE,Coqueiral,0,whisky,129.0,2021-03-22
Abigail Mckenzie,27,anafreisa.teste@gmail.com,F,54774455,Camaragibe/PE,Santa Tereza,0,Cerveja,4.0,2021-03-19
Kaitlin Robbins,66,anafreisa.teste@gmail.com,M,69921178,Rio Branco/AC,Conjunto Adalberto Sena,0,Cerveja,4.0,2021-03-21
Jennifer Meyer,39,anafreisa.teste@gmail.com,M,88509280,Lages/SC,São Cristóvão,0,Vinho Tinto,69.9,2021-03-09
Leslie Morrison,17,anafreisa.teste@gmail.com,M,45987034,Teixeira de Freitas/BA,Wilson Guimarães Soares,0,Gelo,10.2,2021-03-02
Curtis Richards,21,anafreisa.teste@gmail.com,M,56509210,Arcoverde/PE,São Miguel,1,Água,2.29,2021-03-27
Dustin Adkins,37,anafreisa.teste@gmail.com,M,21825150,Rio de Janeiro/RJ,Bangu,0,whisky,129.0,2021-03-07
John Martin,32,anafreisa.teste@gmail.com,F,8381180,São Paulo/SP,Jardim da Laranjeira (Zona Leste),0,Refrigerante Cola,3.5,2021-03-08
Lynn Anderson,35,anafreisa.teste@gmail.com,F,66640515,Belém/PA,Mangueirão,0,Vinho Branco,56.9,2021-03-08
Michael Jackson,59,anafreisa.teste@gmail.com,M,8556040,Poá/SP,Jardim Medina,0,Cerveja,4.0,2021-03-02
Gail Griffin,32,anafreisa.teste@gmail.com,M,40365825,Salvador/BA,Curuzu,0,Vodka,33.8,2021-03-11
Alicia Robinson,26,anafreisa.teste@gmail.com,M,33822509,Ribeirão das Neves/MG,Vereda,0,Refrigerante Guaraná,2.3,2021-02-13
Emily Jones,47,anafreisa.teste@gmail.com,M,7082335,Guarulhos/SP,Jardim Las Vegas,0,Refrigerante Guaraná,2.3,2021-03-13
Devon Barry,23,anafreisa.teste@gmail.com,M,61910012,Maracanaú/CE,Luzardo Viana,0,Refrigerante Guaraná,2.3,2021-03-18
Patty Anderson DDS,39,anafreisa.teste@gmail.com,M,15093272,São José do Rio Preto/SP,Residencial Eco Village I,0,Cerveja,4.0,2021-03-22
Kathleen Lucero,49,anafreisa.teste@gmail.com,M,64020080,Teresina/PI,Santa Luzia,1,whisky,129.0,2021-03-31
John Matthews,25,anafreisa.teste@gmail.com,M,78746754,Rondonópolis/MT,Residencial Magnólia Angélica de Araujo,1,Vodka,33.8,2021-03-26
David Hale MD,55,anafreisa.teste@gmail.com,M,23015180,Rio de Janeiro/RJ,Campo Grande,0,Refrigerante Guaraná,2.3,2021-03-22
Jennifer Rivers,34,anafreisa.teste@gmail.com,F,6502156,Santana de Parnaíba/SP,Jardim Frediani,0,Gelo,10.2,2021-02-15
Michael Ward,57,anafreisa.teste@gmail.com,F,49502197,Itabaiana/SE,Marcela,0,whisky,129.0,2021-03-14
Rodney Henderson,26,anafreisa.teste@gmail.com,M,59156305,Parnamirim/RN,Cajupiranga,0,Vodka,33.8,2021-03-02
Ana Nelson,32,anafreisa.teste@gmail.com,M,90200260,Porto Alegre/RS,Anchieta,1,whisky,129.0,2021-03-25
Sandra Roberts,50,anafreisa.teste@gmail.com,F,66075240,Belém/PA,Guamá,0,whisky,129.0,2021-03-11
Jessica Williams,32,anafreisa.teste@gmail.com,F,85504360,Pato Branco/PR,Pinheiros,1,Vinho Branco,56.9,2021-03-29
Caroline Peterson,21,anafreisa.teste@gmail.com,M,60766625,Fortaleza/CE,Planalto Ayrton Senna,0,Vinho Tinto,69.9,2021-03-19
Lynn Berg,36,anafreisa.teste@gmail.com,F,64455000,Barro Duro/PI,,0,Cerveja,4.0,2021-03-21
Michael Norris,23,anafreisa.teste@gmail.com,M,24716637,São Gonçalo/RJ,Jardim Catarina,1,Refrigerante Cola,3.5,2021-03-28
Jacqueline Patterson,22,anafreisa.teste@gmail.com,M,87310297,Campo Mourão/PR,Jardim Aeroporto,1,Tequila,95.99,2021-03-23
Katie Jones,51,anafreisa.teste@gmail.com,F,31930585,Belo Horizonte/MG,Pirajá,0,Cerveja,4.0,2021-02-09
Gary Mathews,52,anafreisa.teste@gmail.com,M,91253094,Porto Alegre/RS,Mário Quintana,0,Refrigerante Guaraná,2.3,2021-03-11
Sarah Hernandez,41,anafreisa.teste@gmail.com,M,35181305,Timóteo/MG,Santa Terezinha,0,Refrigerante Guaraná,2.3,2021-03-18
Allison Ward,20,anafreisa.teste@gmail.com,F,58027645,João Pessoa/PB,Mandacaru,0,whisky,129.0,2021-03-12
Brian Saunders,29,anafreisa.teste@gmail.com,F,32187440,Contagem/MG,Parque Xangri-Lá,0,Refrigerante Cola,3.5,2021-02-10
Nicole Nguyen,55,anafreisa.teste@gmail.com,M,59122185,Natal/RN,Redinha,0,Vinho Tinto,69.9,2021-03-08
Troy Wilson,28,anafreisa.teste@gmail.com,M,8832010,Mogi das Cruzes/SP,Cézar de Souza,0,Vinho Branco,56.9,2021-03-14
Jordan Stokes,21,anafreisa.teste@gmail.com,F,26177380,Belford Roxo/RJ,Maringá,0,Cerveja,4.0,2021-03-21
Patricia Castro,27,anafreisa.teste@gmail.com,M,18016160,Sorocaba/SP,Jardim Piratininga,0,Cerveja,4.0,2021-03-17
Dr. Rhonda Bennett DDS,40,anafreisa.teste@gmail.com,F,7155440,Guarulhos/SP,Cidade Seródio,0,Vinho Tinto,69.9,2021-03-11
Linda Davis,46,anafreisa.teste@gmail.com,M,9892260,São Bernardo do Campo/SP,Jordanópolis,1,Cerveja,4.0,2021-03-23
Laura Mathews,38,anafreisa.teste@gmail.com,M,4915045,São Paulo/SP,Jardim Figueira Grande,0,Vinho Tinto,69.9,2021-03-08
Ronald Day,31,anafreisa.teste@gmail.com,F,85015400,Guarapuava/PR,Santa Cruz,1,Vinho Tinto,69.9,2021-03-24
Katelyn Burton,38,anafreisa.teste@gmail.com,M,72503705,Brasília/DF,Santa Maria,0,Vinho Branco,56.9,2021-03-15
Cassandra Lopez,17,anafreisa.teste@gmail.com,F,79034012,Campo Grande/MS,Parque dos Novos Estados,1,Tequila,95.99,2021-03-29
Heidi Kemp,28,anafreisa.teste@gmail.com,M,61932275,Maracanaú/CE,Pajuçara,0,Vinho Branco,56.9,2021-03-17
Kaylee Lopez,41,anafreisa.teste@gmail.com,F,9560535,São Caetano do Sul/SP,Santa Maria,0,Cerveja,4.0,2021-02-14
Nicole Miller,23,anafreisa.teste@gmail.com,F,40750142,Salvador/BA,Coutos,0,Refrigerante Guaraná,2.3,2021-03-14
Jeremy Maynard,27,anafreisa.teste@gmail.com,M,36923971,Luisburgo/MG,Centro,1,Refrigerante Cola,3.5,2021-03-24
Tyler Black,24,anafreisa.teste@gmail.com,F,13032310,Campinas/SP,Vila Fortuna,0,Tequila,95.99,2021-03-17
Paul Lucas,57,anafreisa.teste@gmail.com,M,11013250,Santos/SP,Docas,0,whisky,129.0,2021-03-09
William Anderson,25,anafreisa.teste@gmail.com,M,71587718,Brasília/DF,Paranoá Parque (Paranoá),1,Refrigerante Guaraná,2.3,2021-03-28
Cody Reyes,27,anafreisa.teste@gmail.com,M,5834130,São Paulo/SP,Parque Santo Antônio,0,Cerveja,4.0,2021-03-09
Brian Jarvis,24,anafreisa.teste@gmail.com,M,68508080,Marabá/PA,Nova Marabá,1,whisky,129.0,2021-03-26
Briana Hernandez,53,anafreisa.teste@gmail.com,M,83412660,Colombo/PR,Colônia Faria,1,Cerveja,4.0,2021-03-29
Laura Goodwin,36,anafreisa.teste@gmail.com,M,21010745,Rio de Janeiro/RJ,Parada de Lucas,0,Vinho Tinto,69.9,2021-03-03
Desiree Brown,55,anafreisa.teste@gmail.com,F,32628118,Betim/MG,Vianópolis,0,Vinho Tinto,69.9,2021-03-14
Matthew Bryan,30,anafreisa.teste@gmail.com,F,24340090,Niterói/RJ,Itaipu,0,whisky,129.0,2021-02-07
Matthew Meza,30,anafreisa.teste@gmail.com,M,44032434,Feira de Santana/BA,Campo Limpo,1,Cerveja,4.0,2021-03-31
Janet Vazquez,70,anafreisa.teste@gmail.com,M,19033240,Presidente Prudente/SP,Jardim Guanabara,1,Cerveja,4.0,2021-03-27
Kevin Vaughan,30,anafreisa.teste@gmail.com,M,72331546,Brasília/DF,Samambaia Norte (Samambaia),0,Refrigerante Guaraná,2.3,2021-03-09
Sara Willis,25,anafreisa.teste@gmail.com,M,17533378,Marília/SP,Residencial Vida Nova Maracá (Padre Nobrega),0,Vinho Tinto,69.9,2021-03-18
Marcia Bishop,23,anafreisa.teste@gmail.com,M,91740562,Porto Alegre/RS,Vila Nova,0,Vinho Branco,56.9,2021-03-09
Jeremy Simmons,45,anafreisa.teste@gmail.com,M,45066618,Vitória da Conquista/BA,Jatobá,0,Refrigerante Guaraná,2.3,2021-03-19
Kristen Conley,24,anafreisa.teste@gmail.com,F,56502368,Arcoverde/PE,Santos Dumont,0,Vodka,33.8,2021-03-13
Jordan Reid,25,anafreisa.teste@gmail.com,M,79035301,Campo Grande/MS,Jardim Montevidéu,0,Vinho Tinto,69.9,2021-03-19
Carlos Perez,39,anafreisa.teste@gmail.com,F,87045490,Maringá/PR,Jardim América,0,whisky,129.0,2021-03-19
Cory Joseph,41,anafreisa.teste@gmail.com,M,71591410,Brasília/DF,Del Lago I (Itapoã),0,Gelo,10.2,2021-03-02
Brian Murillo,48,anafreisa.teste@gmail.com,F,12918034,Bragança Paulista/SP,Condomínio Quinta da Baroneza II,0,Gelo,10.2,2021-01-31
John Frank,70,anafreisa.teste@gmail.com,M,38041400,Uberaba/MG,Residencial Rio de Janeiro,0,whisky,129.0,2021-03-12
John Payne,44,anafreisa.teste@gmail.com,M,75503070,Itumbiara/GO,Centro,0,Tequila,95.99,2021-03-22
Zachary Mcdonald,39,anafreisa.teste@gmail.com,M,72261033,Brasília/DF,Ceilândia Norte (Ceilândia),0,whisky,129.0,2021-03-14
Julia Murphy,29,anafreisa.teste@gmail.com,M,72010070,Brasília/DF,Taguatinga Centro (Taguatinga),1,Cerveja,4.0,2021-03-26
Stephen Padilla,46,anafreisa.teste@gmail.com,F,11350010,São Vicente/SP,Cidade Naútica,0,Refrigerante Guaraná,2.3,2021-03-18
Juan Cline,67,anafreisa.teste@gmail.com,M,59106110,Natal/RN,Igapó,0,Vinho Branco,56.9,2021-03-11
Robert Neal,39,anafreisa.teste@gmail.com,M,72415502,Brasília/DF,Setor Sul (Gama),0,whisky,129.0,2021-03-02
Tyler Holland DDS,29,anafreisa.teste@gmail.com,M,30627180,Belo Horizonte/MG,Diamante (Barreiro),0,Vinho Tinto,69.9,2021-03-08
Robert Harvey,27,anafreisa.teste@gmail.com,F,91420615,Porto Alegre/RS,Bom Jesus,0,Vinho Branco,56.9,2021-03-16
Brianna Wilson,57,anafreisa.teste@gmail.com,F,71256065,Brasília/DF,Setor Oeste (Vila Estrutural),1,Cerveja,4.0,2021-03-31
Theresa Walker,37,anafreisa.teste@gmail.com,F,55010500,Caruaru/PE,Divinópolis,0,Vinho Branco,56.9,2021-03-09
Sharon Williams,54,anafreisa.teste@gmail.com,M,6810026,Embu das Artes/SP,Jardim Castilho,0,Vinho Tinto,69.9,2021-03-03
Joshua Gomez,42,anafreisa.teste@gmail.com,M,49070763,Aracaju/SE,Cidade Nova,0,Vinho Branco,56.9,2021-03-05
Theresa Hernandez,41,anafreisa.teste@gmail.com,M,4859290,São Paulo/SP,Jardim Alvorada (Zona Sul),0,Cerveja,4.0,2021-03-17
Melanie Stevenson,28,anafreisa.teste@gmail.com,M,57051280,Maceió/AL,Farol,0,Cerveja,4.0,2021-03-04
Ashley Brown,40,anafreisa.teste@gmail.com,F,26453370,Japeri/RJ,São Bras,0,Vinho Tinto,69.9,2021-03-17
Sheila Reid,26,anafreisa.teste@gmail.com,M,71901340,Brasília/DF,Norte (Águas Claras),0,Vinho Tinto,69.9,2021-03-07
Danielle Miller,28,anafreisa.teste@gmail.com,M,18086600,Sorocaba/SP,Éden,0,Refrigerante Guaraná,2.3,2021-03-19
Jonathan Soto,21,anafreisa.teste@gmail.com,F,89063300,Blumenau/SC,Itoupava Central,0,whisky,129.0,2021-03-05
Aaron Anderson,38,anafreisa.teste@gmail.com,M,13467014,Americana/SP,Jardim São José,1,Vinho Tinto,69.9,2021-03-30
Dr. Heather Johnson DVM,40,anafreisa.teste@gmail.com,F,4571932,São Paulo/SP,Cidade Monções,1,Água,2.29,2021-03-26
Destiny Parker,47,anafreisa.teste@gmail.com,M,36980991,Lajinha/MG,,1,Vinho Tinto,69.9,2021-03-31
Rebecca Hardy,27,anafreisa.teste@gmail.com,M,38425249,Uberlândia/MG,Shopping Park,0,Vinho Branco,56.9,2021-03-19
Francisco Moore,57,anafreisa.teste@gmail.com,M,85012190,Guarapuava/PR,Trianon,1,Refrigerante Guaraná,2.3,2021-03-30
Jose Hogan,53,anafreisa.teste@gmail.com,F,26587510,Mesquita/RJ,Chatuba,0,Refrigerante Guaraná,2.3,2021-02-10
Jeffrey Andrews,19,anafreisa.teste@gmail.com,F,27215250,Volta Redonda/RJ,Aterrado,0,Tequila,95.99,2021-02-20
Kimberly Weaver,20,anafreisa.teste@gmail.com,F,63018110,Juazeiro do Norte/CE,Pedrinhas,0,Cerveja,4.0,2021-03-09
Matthew Williams,51,anafreisa.teste@gmail.com,M,4124030,São Paulo/SP,Vila Firmiano Pinto,0,Vinho Branco,56.9,2021-03-21
Tara Blackwell,41,anafreisa.teste@gmail.com,F,42717225,Lauro de Freitas/BA,Vida Nova,1,Cerveja,4.0,2021-03-25
Roberto Horne,47,anafreisa.teste@gmail.com,F,18030235,Sorocaba/SP,Jardim Faculdade,0,whisky,129.0,2021-03-08
Brianna Williams,21,anafreisa.teste@gmail.com,M,4531080,São Paulo/SP,Itaim Bibi,0,Água,2.29,2021-03-03
Rebecca Brown,21,anafreisa.teste@gmail.com,M,30451599,Belo Horizonte/MG,Leonina,0,Refrigerante Guaraná,2.3,2021-03-09
Amber Goodwin,36,anafreisa.teste@gmail.com,F,29215190,Guarapari/ES,Muquiçaba,0,Água,2.29,2021-02-25
Bailey Chang,28,anafreisa.teste@gmail.com,F,24751421,São Gonçalo/RJ,Arsenal,0,Refrigerante Guaraná,2.3,2021-03-19
Heather Pierce,51,anafreisa.teste@gmail.com,M,75102268,Anápolis/GO,Condomínio Terras Alpha Anápolis,0,Tequila,95.99,2021-03-11
Samantha Mccormick,30,anafreisa.teste@gmail.com,M,53637260,Igarassu/PE,Bonfim,0,Cerveja,4.0,2021-03-02
Mrs. Beth Cordova,59,anafreisa.teste@gmail.com,M,29206510,Guarapari/ES,Nova Guarapari,0,Vodka,33.8,2021-03-19
Michael Owens,47,anafreisa.teste@gmail.com,M,74355885,Goiânia/GO,Jardim Ipanema,0,Vinho Tinto,69.9,2021-03-10
Haley Fernandez,39,anafreisa.teste@gmail.com,F,9531175,São Caetano do Sul/SP,Cerâmica,1,Refrigerante Guaraná,2.3,2021-03-25
Caitlin Coffey,32,anafreisa.teste@gmail.com,F,26321220,Queimados/RJ,Vila Dona Branca,0,Vodka,33.8,2021-03-22
William Adams,47,anafreisa.teste@gmail.com,M,38022195,Uberaba/MG,Bom Retiro,0,Cerveja,4.0,2021-03-07
Stephanie Mccarthy,32,anafreisa.teste@gmail.com,M,51310140,Recife/PE,COHAB,0,Refrigerante Guaraná,2.3,2021-03-13
Keith Simmons,37,anafreisa.teste@gmail.com,M,25955403,Teresópolis/RJ,Várzea,1,Vinho Tinto,69.9,2021-03-25
Samantha Edwards,24,anafreisa.teste@gmail.com,M,6663590,Itapevi/SP,Parque Suburbano,0,Cerveja,4.0,2021-03-02
Michele Simpson,42,anafreisa.teste@gmail.com,F,19807331,Assis/SP,Conjunto Habitacional Assis IV,1,Vinho Tinto,69.9,2021-03-30
Elizabeth Moore,53,anafreisa.teste@gmail.com,F,13221390,Várzea Paulista/SP,Jardim América,0,Refrigerante Guaraná,2.3,2021-02-05
Blake Holland,49,anafreisa.teste@gmail.com,M,25740225,Petrópolis/RJ,Itaipava,0,Cerveja,4.0,2021-03-15
Lori Finley,33,anafreisa.teste@gmail.com,F,26266220,Nova Iguaçu/RJ,Jardim Nova Era,0,Vinho Tinto,69.9,2021-03-04
Jeremy Combs,27,anafreisa.teste@gmail.com,M,75054805,Anápolis/GO,Residencial Aldeia dos Sonhos,1,Cerveja,4.0,2021-03-23
Rebecca Baker,19,anafreisa.teste@gmail.com,F,51335390,Recife/PE,COHAB,0,whisky,129.0,2021-03-13
Stephanie Beck,42,anafreisa.teste@gmail.com,M,21765620,Rio de Janeiro/RJ,Realengo,0,Vinho Tinto,69.9,2021-03-08
Julie Burns,50,anafreisa.teste@gmail.com,F,5527200,São Paulo/SP,Jardim Celeste,1,Cerveja,4.0,2021-03-26
Jennifer Baker,39,anafreisa.teste@gmail.com,M,9340500,Mauá/SP,Jardim Estrela,0,Refrigerante Guaraná,2.3,2021-03-05
Kathryn Velasquez,20,anafreisa.teste@gmail.com,F,25821560,Três Rios/RJ,Moura Brasil,1,whisky,129.0,2021-03-24
Sheila Perez,19,anafreisa.teste@gmail.com,F,26089000,Nova Iguaçu/RJ,Carlos Sampaio,1,Vodka,33.8,2021-03-29
Angela Keith,52,anafreisa.teste@gmail.com,M,75144110,Anápolis/GO,Jardim Petrópolis,0,Refrigerante Guaraná,2.3,2021-03-20
Christopher Watson,64,anafreisa.teste@gmail.com,M,11310010,São Vicente/SP,Centro,0,Tequila,95.99,2021-03-18
Melinda Hanson,38,anafreisa.teste@gmail.com,M,60352530,Fortaleza/CE,Quintino Cunha,0,Refrigerante Cola,3.5,2021-03-04
Becky Bailey,16,anafreisa.teste@gmail.com,M,90220180,Porto Alegre/RS,Floresta,0,Vinho Tinto,69.9,2021-03-14
Nicholas Evans,58,anafreisa.teste@gmail.com,M,90640000,Porto Alegre/RS,Rio Branco,1,Cerveja,4.0,2021-03-23
Katrina Lee,40,anafreisa.teste@gmail.com,M,25570480,São João de Meriti/RJ,Vila Andorinhas,1,Refrigerante Guaraná,2.3,2021-03-30
Michelle Blair,26,anafreisa.teste@gmail.com,M,7087015,Guarulhos/SP,Vila Operária,0,Cerveja,4.0,2021-03-07
Stephanie Reese,17,anafreisa.teste@gmail.com,F,32064010,Contagem/MG,Liberdade II,0,Refrigerante Cola,3.5,2021-02-12
Michael Chavez,53,anafreisa.teste@gmail.com,F,54230401,Jaboatão dos Guararapes/PE,Zumbi do Pacheco,0,Água,2.29,2021-03-03
Terry Young,31,anafreisa.teste@gmail.com,F,12400370,Pindamonhangaba/SP,Centro,0,Vinho Branco,56.9,2021-03-14
Jonathon Frost,28,anafreisa.teste@gmail.com,M,88371430,Navegantes/SC,Machados,0,Vodka,33.8,2021-03-14
James Whitney,23,anafreisa.teste@gmail.com,F,79833320,Dourados/MS,Jardim Santa Maria,0,Vinho Tinto,69.9,2021-03-03
Amanda Hicks,22,anafreisa.teste@gmail.com,M,4737020,São Paulo/SP,Santo Amaro,1,Vinho Tinto,69.9,2021-03-28
Raymond Ray,24,anafreisa.teste@gmail.com,F,17607220,Tupã/SP,Jardim Ipiranga,0,Vinho Branco,56.9,2021-02-20
Travis Simmons,36,anafreisa.teste@gmail.com,M,74481522,Goiânia/GO,Jardim Curitiba,0,Vinho Tinto,69.9,2021-03-19
Kyle Fisher,74,anafreisa.teste@gmail.com,M,1046913,São Paulo/SP,Centro,0,Vodka,33.8,2021-03-18
Richard Clements,36,anafreisa.teste@gmail.com,M,73270400,Brasília/DF,Nova Colina (Sobradinho),0,Vinho Tinto,69.9,2021-03-12
Spencer Williams,33,anafreisa.teste@gmail.com,M,17052600,Bauru/SP,Vila Popular,0,whisky,129.0,2021-03-11
Glenn Ward,20,anafreisa.teste@gmail.com,M,35024790,Governador Valadares/MG,Sir,1,Vodka,33.8,2021-03-23
Teresa Goodwin,32,anafreisa.teste@gmail.com,M,88900061,Araranguá/SC,Centro,1,Vinho Tinto,69.9,2021-03-31
Frank Rodriguez,67,anafreisa.teste@gmail.com,M,28035083,Campos dos Goytacazes/RJ,Centro,0,Cerveja,4.0,2021-03-03
Robin Walker,46,anafreisa.teste@gmail.com,F,9835561,São Bernardo do Campo/SP,Santa Cruz,0,Cerveja,4.0,2021-03-08
Richard Nelson,34,anafreisa.teste@gmail.com,M,21550130,Rio de Janeiro/RJ,Turiaçu,1,Cerveja,4.0,2021-03-23
Rebecca Gutierrez,40,anafreisa.teste@gmail.com,M,17600120,Tupã/SP,Centro,0,Água,2.29,2021-03-05
Donna Keith,36,anafreisa.teste@gmail.com,M,35182220,Timóteo/MG,Bela Vista,0,Cerveja,4.0,2021-03-19
Courtney Wallace,31,anafreisa.teste@gmail.com,M,18016540,Sorocaba/SP,Jardim Gonçalves,1,Cerveja,4.0,2021-03-25
Dr. Darryl Perez DDS,76,anafreisa.teste@gmail.com,F,93010080,São Leopoldo/RS,Centro,1,Vinho Tinto,69.9,2021-03-25
Frank Acevedo,31,anafreisa.teste@gmail.com,F,24920120,Maricá/RJ,Balneário Bambuí (Ponta Negra),0,Tequila,95.99,2021-03-03
Eric Lopez,23,anafreisa.teste@gmail.com,M,50980440,Recife/PE,Várzea,0,Refrigerante Cola,3.5,2021-03-21
Angela Andrews,57,anafreisa.teste@gmail.com,M,75106420,Anápolis/GO,Residencial Arco-Íris,0,Refrigerante Guaraná,2.3,2021-03-19
Danielle Mcdonald,37,anafreisa.teste@gmail.com,F,67125195,Ananindeua/PA,Icuí-Guajará,0,Vinho Tinto,69.9,2021-03-05
David Massey,21,anafreisa.teste@gmail.com,F,51300052,Recife/PE,COHAB,0,Refrigerante Guaraná,2.3,2021-03-14
John Smith,31,anafreisa.teste@gmail.com,F,12215060,São José dos Campos/SP,Monte Castelo,0,Gelo,10.2,2021-03-18
Gwendolyn Peterson,32,anafreisa.teste@gmail.com,M,20530740,Rio de Janeiro/RJ,Tijuca,1,Vinho Tinto,69.9,2021-03-23
Mr. Darren Scott,32,anafreisa.teste@gmail.com,M,12517450,Guaratinguetá/SP,Parque Residencial Beira Rio,0,Cerveja,4.0,2021-03-18
Margaret Elliott,47,anafreisa.teste@gmail.com,M,87020180,Maringá/PR,Zona 07,0,Vinho Tinto,69.9,2021-03-22
Grant Colon,52,anafreisa.teste@gmail.com,M,70675731,Brasília/DF,Setor Sudoeste,0,Cerveja,4.0,2021-03-07
Kiara Rodriguez,38,anafreisa.teste@gmail.com,M,5340000,São Paulo/SP,Vila Lageado,0,whisky,129.0,2021-03-12
Jerry Fleming,36,anafreisa.teste@gmail.com,F,18203225,Itapetininga/SP,Vila Nova Itapetininga,1,Gelo,10.2,2021-03-23
Kathy Garcia,40,anafreisa.teste@gmail.com,M,79023280,Campo Grande/MS,Vila Margarida,0,Vinho Tinto,69.9,2021-03-13
Mark Pineda DDS,22,anafreisa.teste@gmail.com,M,35044465,Governador Valadares/MG,Elvamar,0,Água,2.29,2021-03-20
Martin Tate,42,anafreisa.teste@gmail.com,F,63191000,Dom Leme (Santana do Cariri)/CE  - Distrito,,0,Cerveja,4.0,2021-03-16
Danielle Richards,39,anafreisa.teste@gmail.com,F,11349050,São Vicente/SP,Conjunto Residencial Humaitá,0,Cerveja,4.0,2021-02-07
Richard Andersen,38,anafreisa.teste@gmail.com,F,31575640,Belo Horizonte/MG,Lagoinha Leblon (Venda Nova),0,Refrigerante Guaraná,2.3,2021-02-04
